account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score
ACC0874,Aom,0.71,11,10379,2025-06-10,Car Loan,Central,2025-07-10,Monthly,2,BankBranch,LINE,39,0.2,0.82,Unemployed,Medium,Emergency,Stage 2,10,Call,54,9530,88,Voice,Slow,Low,8–30,Low,0.96
ACC0875,Veera,0.59,28,72106,2025-08-09,SME Loan,North,2025-06-14,Monthly,3,BankBranch,SMS,11,0.47,0.16,Unemployed,Low,Consumption,Stage 2,8,Escalate,18,66595,73,SMS,Responsive,Medium,8–30,High,0.58
ACC0876,Anan,0.37,16,99359,2025-07-26,Personal Loan,Bangkok,2025-05-31,Irregular,2,ATM,Email,48,0.36,0.27,Business Owner,High,Emergency,Stage 2,2,Call,27,67670,81,LINE,Slow,Low,8–30,High,0.65
ACC0877,Ying,0.43,19,60817,2025-06-22,SME Loan,Bangkok,2025-06-19,Monthly,2,ATM,SMS,64,0.33,0.09,Salaried,Medium,Emergency,Stage 0,8,Call,47,74757,87,None,Slow,Medium,8–30,High,0.7
ACC0878,Somchai,1.0,19,72136,2025-06-24,Car Loan,Central,2025-05-25,Irregular,0,BankBranch,SMS,31,0.95,0.79,Unemployed,Low,Emergency,Stage 2,3,Send SMS,43,37761,2,Voice,Ignored,Low,8–30,Mid,0.89
ACC0879,Anan,0.6,24,10474,2025-08-05,Personal Loan,Central,2025-06-26,Irregular,2,MobileApp,Email,45,0.76,0.9,Freelancer,High,Consumption,Stage 2,10,Send SMS,37,18037,17,SMS,Responsive,High,8–30,Mid,0.52
ACC0880,Nok,0.6,7,40594,2025-07-17,Car Loan,Bangkok,2025-06-29,Monthly,1,LINE,LINE,62,0.57,0.92,Freelancer,Low,Consumption,Stage 2,1,Call,22,34976,23,Voice,Responsive,High,0–7,Mid,0.93
ACC0881,Tida,0.91,22,68155,2025-07-26,SME Loan,Northeast,2025-07-06,Weekly,1,LINE,SMS,30,0.76,0.0,Freelancer,High,Consumption,Stage 1,6,LINE Bot,30,17497,47,SMS,Responsive,Medium,8–30,Mid,0.8
ACC0882,Malee,0.5,4,43455,2025-07-20,Car Loan,South,2025-06-09,Weekly,3,BankBranch,Email,47,0.42,0.56,Business Owner,Medium,Investment,Stage 2,2,LINE Bot,37,61631,64,LINE,Ignored,Low,0–7,High,0.57
ACC0883,Ploy,0.33,5,46550,2025-06-18,Credit Card,Northeast,2025-05-16,Weekly,3,LINE,Email,11,0.8,0.34,Salaried,High,Investment,Stage 1,9,Send SMS,21,71141,1,SMS,Ignored,Low,0–7,High,0.77
ACC0884,Kittipong,0.8,24,56131,2025-07-25,Credit Card,Northeast,2025-06-28,Irregular,3,BankBranch,SMS,25,0.99,0.13,Business Owner,Low,Investment,Stage 1,3,Call,45,24293,8,SMS,Responsive,Medium,8–30,Mid,0.75
ACC0885,Aom,0.71,22,62057,2025-07-03,Car Loan,Bangkok,2025-06-25,Irregular,3,MobileApp,SMS,63,0.16,0.62,Business Owner,Low,Emergency,Stage 0,9,Send SMS,55,27740,37,Voice,Slow,Low,8–30,Mid,0.68
ACC0886,Somsak,0.93,25,95447,2025-06-19,Personal Loan,Bangkok,2025-06-09,Irregular,1,LINE,Phone,8,1.0,0.55,Freelancer,Low,Emergency,Stage 2,3,Call,51,14298,5,None,Slow,High,8–30,Low,0.66
ACC0887,Somsak,0.13,29,21027,2025-07-11,Home Loan,Northeast,2025-05-18,Weekly,2,MobileApp,Email,44,0.14,0.07,Unemployed,Low,Emergency,Stage 0,9,Escalate,34,23522,12,SMS,Slow,High,8–30,Mid,0.97
ACC0888,Malee,0.18,20,53089,2025-06-19,Personal Loan,Bangkok,2025-06-20,Weekly,4,ATM,Email,58,0.81,0.29,Unemployed,High,Emergency,Stage 0,1,Send SMS,45,74797,3,LINE,Slow,Medium,8–30,High,0.52
ACC0889,Pim,0.34,4,48300,2025-07-19,SME Loan,Northeast,2025-07-09,Weekly,0,MobileApp,Phone,58,0.45,0.24,Business Owner,Low,Investment,Stage 2,6,LINE Bot,56,74161,8,None,Slow,Medium,0–7,High,0.78
ACC0890,Ying,0.16,26,11356,2025-07-20,Home Loan,North,2025-06-06,Monthly,5,MobileApp,Phone,43,0.03,0.06,Business Owner,Low,Emergency,Stage 1,7,Call,48,69654,26,SMS,Ignored,Medium,8–30,High,0.76
ACC0891,Kittipong,0.82,4,18782,2025-07-25,Credit Card,North,2025-05-18,Weekly,4,BankBranch,Email,68,0.73,0.68,Business Owner,Low,Emergency,Stage 2,10,Escalate,43,56689,16,None,Responsive,High,0–7,High,0.86
ACC0892,Malee,0.12,14,12602,2025-07-16,Car Loan,South,2025-05-15,Irregular,4,ATM,Phone,9,0.85,0.73,Unemployed,Low,Emergency,Stage 0,5,Call,64,39042,18,SMS,Slow,Low,8–30,Mid,0.86
ACC0893,Malee,0.25,26,53290,2025-08-09,SME Loan,Central,2025-06-18,Weekly,1,LINE,Email,20,0.52,0.42,Business Owner,Medium,Emergency,Stage 1,4,LINE Bot,34,72141,86,None,Responsive,Low,8–30,High,0.79
ACC0894,Golf,0.92,19,87657,2025-08-09,Personal Loan,Central,2025-07-01,Monthly,5,BankBranch,SMS,29,0.8,0.67,Freelancer,High,Investment,Stage 1,5,Call,59,75211,61,LINE,Ignored,Medium,8–30,High,0.64
ACC0895,Ying,0.71,30,43266,2025-07-02,Car Loan,Bangkok,2025-05-16,Weekly,0,LINE,LINE,20,0.96,0.43,Business Owner,Medium,Consumption,Stage 2,9,Call,60,12648,50,LINE,Ignored,Low,8–30,Low,0.89
ACC0896,Veera,0.95,8,60755,2025-07-09,Home Loan,North,2025-07-04,Irregular,1,LINE,Phone,6,0.73,0.94,Freelancer,Low,Emergency,Stage 0,10,Send SMS,22,16376,3,None,Ignored,Low,8–30,Mid,0.97
ACC0897,Somsak,0.35,14,34493,2025-06-24,Credit Card,North,2025-06-01,Monthly,0,MobileApp,Phone,42,0.71,0.39,Business Owner,Low,Emergency,Stage 1,8,Send SMS,27,56097,69,None,Ignored,Low,8–30,High,0.79
ACC0898,Anan,0.61,8,22951,2025-07-22,Home Loan,Bangkok,2025-07-09,Monthly,3,ATM,SMS,9,0.05,0.57,Business Owner,Low,Consumption,Stage 1,9,Send SMS,34,76797,51,Voice,Slow,Medium,8–30,High,0.77
ACC0899,Golf,0.41,20,39019,2025-06-29,Personal Loan,Northeast,2025-06-29,Irregular,4,LINE,SMS,1,0.28,0.29,Unemployed,Medium,Consumption,Stage 2,4,LINE Bot,32,53677,5,Voice,Responsive,High,8–30,High,0.54
ACC0900,Ploy,0.35,2,32027,2025-07-12,Car Loan,Central,2025-06-01,Monthly,0,LINE,Phone,13,0.96,0.88,Salaried,Low,Investment,Stage 0,3,Call,56,45368,36,LINE,Ignored,Medium,0–7,High,0.65
ACC0901,Somchai,0.75,6,16205,2025-07-03,Credit Card,Northeast,2025-07-04,Irregular,5,BankBranch,SMS,31,0.29,0.52,Business Owner,Medium,Investment,Stage 0,7,Call,46,35383,73,Voice,Responsive,Medium,0–7,Mid,0.54
ACC0902,Golf,0.16,5,48860,2025-08-07,Home Loan,South,2025-07-03,Weekly,5,BankBranch,SMS,20,0.29,0.26,Freelancer,Low,Emergency,Stage 2,9,Call,25,23309,79,None,Ignored,Low,0–7,Mid,0.67
ACC0903,Nok,0.99,14,61481,2025-08-07,Personal Loan,Bangkok,2025-06-19,Weekly,5,BankBranch,Phone,51,0.46,0.02,Freelancer,High,Consumption,Stage 0,10,Call,27,33428,60,Voice,Slow,Medium,8–30,Mid,0.64
ACC0904,Chutima,0.28,8,82255,2025-08-02,Credit Card,Northeast,2025-06-19,Monthly,2,LINE,Phone,35,0.16,0.25,Salaried,High,Investment,Stage 1,6,Send SMS,59,76365,64,None,Responsive,Medium,8–30,High,0.84
ACC0905,Veera,0.9,23,39157,2025-06-24,Home Loan,South,2025-06-18,Irregular,4,MobileApp,Phone,21,0.12,0.16,Unemployed,High,Consumption,Stage 1,7,Call,62,70903,86,None,Slow,Low,8–30,High,0.7
ACC0906,Malee,0.11,24,59484,2025-07-30,Personal Loan,Northeast,2025-07-10,Weekly,1,ATM,LINE,16,0.72,0.73,Unemployed,High,Investment,Stage 1,9,LINE Bot,23,24893,78,LINE,Slow,Low,8–30,Mid,0.79
ACC0907,Ploy,0.48,9,10672,2025-08-09,SME Loan,Northeast,2025-06-08,Monthly,5,ATM,Email,10,0.13,0.29,Salaried,High,Emergency,Stage 0,8,Call,25,26315,40,LINE,Ignored,Low,8–30,Mid,0.82
ACC0908,Ploy,0.17,6,57277,2025-07-11,Home Loan,Central,2025-05-22,Monthly,3,MobileApp,SMS,22,0.05,0.6,Business Owner,Low,Emergency,Stage 2,3,Send SMS,34,25663,29,None,Ignored,Low,0–7,Mid,0.63
ACC0909,Veera,0.91,18,51884,2025-07-29,Home Loan,North,2025-06-05,Weekly,4,ATM,SMS,17,0.24,0.79,Salaried,High,Consumption,Stage 0,5,Call,23,74682,75,LINE,Responsive,High,8–30,High,0.92
ACC0910,Kittipong,0.32,1,49002,2025-06-21,Home Loan,North,2025-06-06,Weekly,5,LINE,Phone,64,0.09,0.98,Business Owner,Low,Investment,Stage 1,2,Call,64,69149,54,Voice,Ignored,Low,0–7,High,0.82
ACC0911,Somsak,0.47,1,30961,2025-07-26,Home Loan,South,2025-06-24,Monthly,5,MobileApp,LINE,54,0.51,0.72,Business Owner,High,Consumption,Stage 1,8,Send SMS,35,47599,88,Voice,Responsive,High,0–7,High,0.91
ACC0912,Chutima,0.94,9,88391,2025-06-20,Car Loan,Central,2025-05-26,Weekly,4,BankBranch,Email,8,0.66,0.68,Unemployed,Medium,Investment,Stage 2,1,Call,58,74061,13,None,Slow,High,8–30,High,0.62
ACC0913,Anan,0.84,19,67583,2025-06-17,Personal Loan,South,2025-05-16,Monthly,3,MobileApp,Email,33,0.28,0.54,Salaried,Medium,Investment,Stage 2,2,Escalate,55,41902,55,None,Ignored,High,8–30,High,0.94
ACC0914,Ploy,0.29,9,86433,2025-07-25,SME Loan,Bangkok,2025-05-18,Monthly,0,LINE,Email,53,0.6,0.78,Freelancer,High,Consumption,Stage 0,7,Call,20,10125,74,Voice,Slow,High,8–30,Low,0.93
ACC0915,Somsak,0.67,26,88394,2025-07-10,Car Loan,Bangkok,2025-06-07,Monthly,1,LINE,Email,20,0.01,0.01,Salaried,Medium,Investment,Stage 2,9,Call,21,42806,75,SMS,Slow,Low,8–30,High,0.96
ACC0916,Somchai,0.25,25,13659,2025-06-21,Car Loan,Bangkok,2025-05-13,Monthly,0,BankBranch,LINE,40,0.39,0.92,Unemployed,High,Investment,Stage 0,5,LINE Bot,56,22462,67,Voice,Responsive,Medium,8–30,Mid,0.87
ACC0917,Ying,0.62,8,19735,2025-07-20,Car Loan,North,2025-06-01,Monthly,5,LINE,Email,71,0.55,0.43,Freelancer,High,Consumption,Stage 2,8,Send SMS,23,48968,23,None,Slow,Low,8–30,High,0.88
ACC0918,Veera,0.55,30,7547,2025-06-29,Personal Loan,South,2025-06-27,Monthly,3,ATM,LINE,11,0.8,0.99,Freelancer,High,Investment,Stage 1,8,Call,26,72732,3,None,Responsive,High,8–30,High,0.74
ACC0919,Anan,0.59,7,78647,2025-06-24,Credit Card,Central,2025-06-13,Monthly,3,ATM,SMS,49,0.15,0.58,Unemployed,Medium,Investment,Stage 1,6,Send SMS,22,9450,4,SMS,Responsive,Medium,0–7,Low,0.87
ACC0920,Somsak,0.76,6,95939,2025-07-12,Home Loan,Bangkok,2025-06-28,Weekly,3,LINE,Phone,67,0.56,0.44,Salaried,Medium,Investment,Stage 1,7,LINE Bot,18,60003,15,Voice,Ignored,Low,0–7,High,0.5
ACC0921,Tida,0.79,24,86069,2025-07-01,Personal Loan,Bangkok,2025-06-13,Weekly,3,MobileApp,LINE,37,0.55,0.69,Freelancer,High,Emergency,Stage 2,6,Send SMS,45,41691,25,LINE,Responsive,Low,8–30,High,0.72
ACC0922,Kittipong,0.7,20,92362,2025-06-26,Home Loan,Bangkok,2025-05-18,Irregular,5,BankBranch,LINE,46,0.09,0.04,Freelancer,High,Emergency,Stage 1,6,Send SMS,52,33265,52,SMS,Ignored,High,8–30,Mid,0.97
ACC0923,Chutima,0.31,2,62504,2025-06-29,SME Loan,Central,2025-05-18,Monthly,0,ATM,LINE,45,0.95,0.16,Unemployed,Low,Consumption,Stage 2,7,Call,43,49761,13,SMS,Responsive,High,0–7,High,0.79
ACC0924,Nok,0.97,3,55479,2025-06-21,Home Loan,Central,2025-05-29,Irregular,2,MobileApp,SMS,72,0.92,0.77,Unemployed,Low,Emergency,Stage 2,7,Call,51,31150,42,Voice,Slow,High,0–7,Mid,0.99
ACC0925,Tida,0.03,13,59292,2025-06-27,Personal Loan,Central,2025-07-01,Irregular,3,MobileApp,LINE,19,0.06,0.87,Business Owner,Medium,Consumption,Stage 2,3,Send SMS,24,24489,16,Voice,Slow,High,8–30,Mid,0.99
ACC0926,Veera,0.53,25,43374,2025-06-27,SME Loan,Northeast,2025-05-26,Irregular,0,BankBranch,Email,39,0.99,0.1,Unemployed,Medium,Emergency,Stage 0,5,Send SMS,61,52997,8,LINE,Ignored,Low,8–30,High,0.83
ACC0927,Chutima,0.95,13,84372,2025-06-11,SME Loan,Bangkok,2025-07-10,Monthly,1,BankBranch,SMS,63,0.31,0.55,Salaried,High,Emergency,Stage 1,7,LINE Bot,55,35152,63,SMS,Responsive,High,8–30,Mid,0.93
ACC0928,Kittipong,0.57,11,73503,2025-06-18,Credit Card,South,2025-05-29,Weekly,2,ATM,Phone,46,0.64,0.26,Unemployed,Low,Investment,Stage 0,3,Call,35,52681,62,SMS,Responsive,High,8–30,High,0.86
ACC0929,Golf,0.95,2,87504,2025-08-04,Credit Card,South,2025-06-02,Monthly,5,LINE,Phone,26,0.77,0.03,Unemployed,Low,Investment,Stage 0,4,Send SMS,40,14250,69,SMS,Slow,Low,0–7,Low,0.9
ACC0930,Nok,0.42,12,97761,2025-06-20,Personal Loan,Northeast,2025-05-29,Irregular,3,BankBranch,Phone,3,0.47,0.98,Freelancer,Low,Emergency,Stage 0,9,Escalate,34,24848,80,None,Responsive,High,8–30,Mid,0.66
ACC0931,Kittipong,0.18,5,29197,2025-07-06,SME Loan,Northeast,2025-05-17,Weekly,4,LINE,Phone,42,0.28,0.22,Unemployed,Low,Emergency,Stage 2,8,Call,59,13293,32,None,Responsive,Low,0–7,Low,0.75
ACC0932,Somchai,0.41,3,32678,2025-07-05,Car Loan,South,2025-05-25,Monthly,1,BankBranch,Phone,23,0.9,0.41,Business Owner,High,Emergency,Stage 1,6,Send SMS,44,37896,33,LINE,Slow,Low,0–7,Mid,0.68
ACC0933,Anan,0.77,30,25333,2025-07-16,SME Loan,Northeast,2025-06-19,Weekly,4,BankBranch,Email,32,0.6,0.35,Freelancer,Low,Consumption,Stage 0,9,Call,37,74842,77,None,Responsive,High,8–30,High,0.97
ACC0934,Anan,0.33,12,49024,2025-07-11,SME Loan,Central,2025-06-08,Irregular,2,LINE,Email,52,0.85,0.28,Unemployed,High,Consumption,Stage 0,10,Call,47,71222,34,SMS,Responsive,Medium,8–30,High,0.88
ACC0935,Veera,0.46,7,12272,2025-07-21,Home Loan,Northeast,2025-06-01,Monthly,2,BankBranch,Phone,58,0.63,0.23,Salaried,High,Emergency,Stage 2,6,Call,43,51014,13,None,Responsive,Low,0–7,High,0.65
ACC0936,Ploy,0.08,7,57134,2025-06-16,SME Loan,North,2025-06-03,Weekly,4,MobileApp,Email,64,0.93,0.05,Unemployed,Low,Emergency,Stage 2,8,LINE Bot,54,30857,30,LINE,Ignored,Medium,0–7,Mid,0.56
ACC0937,Ploy,0.24,30,82526,2025-06-11,Personal Loan,Northeast,2025-05-21,Weekly,0,ATM,Email,26,0.19,0.7,Unemployed,Medium,Emergency,Stage 1,5,Send SMS,20,45153,27,SMS,Ignored,Low,8–30,High,0.64
ACC0938,Pim,0.95,18,60289,2025-07-04,SME Loan,South,2025-06-02,Weekly,1,BankBranch,Phone,1,0.05,0.11,Unemployed,Medium,Investment,Stage 2,8,Escalate,63,74660,83,LINE,Ignored,High,8–30,High,0.8
ACC0939,Chutima,0.16,5,73594,2025-06-30,Home Loan,North,2025-06-06,Weekly,4,LINE,Email,46,0.07,0.4,Salaried,Low,Investment,Stage 0,7,Send SMS,35,37362,32,Voice,Ignored,Low,0–7,Mid,0.62
ACC0940,Ploy,0.85,17,60101,2025-06-15,Car Loan,North,2025-05-16,Monthly,3,ATM,LINE,68,0.6,0.46,Freelancer,Low,Investment,Stage 1,3,Call,43,40615,39,None,Ignored,Low,8–30,High,0.86
ACC0941,Pim,0.52,3,19396,2025-06-13,Home Loan,Northeast,2025-06-01,Weekly,0,ATM,Email,21,0.22,0.94,Freelancer,Low,Emergency,Stage 1,5,Call,60,78798,77,LINE,Slow,High,0–7,High,0.8
ACC0942,Somchai,0.15,10,18132,2025-07-13,Home Loan,Central,2025-05-16,Weekly,4,BankBranch,Phone,68,0.15,0.87,Business Owner,Low,Investment,Stage 0,5,Escalate,23,33570,83,SMS,Ignored,High,8–30,Mid,0.61
ACC0943,Nok,0.74,3,99339,2025-07-10,SME Loan,Northeast,2025-06-07,Irregular,0,BankBranch,LINE,19,0.04,0.12,Salaried,Medium,Consumption,Stage 1,1,Escalate,48,17104,29,Voice,Ignored,High,0–7,Mid,0.63
ACC0944,Aom,0.41,27,16129,2025-06-18,Personal Loan,Bangkok,2025-07-04,Monthly,1,BankBranch,LINE,26,0.48,0.18,Freelancer,High,Emergency,Stage 0,1,Call,45,37545,11,SMS,Ignored,High,8–30,Mid,0.52
ACC0945,Somchai,0.77,9,26489,2025-07-30,Credit Card,South,2025-05-22,Monthly,1,BankBranch,Email,69,0.71,0.61,Unemployed,Low,Emergency,Stage 1,2,Call,23,68084,19,SMS,Ignored,Medium,8–30,High,0.57
ACC0946,Aom,0.17,1,49475,2025-08-09,Personal Loan,Northeast,2025-05-26,Monthly,1,MobileApp,Phone,63,0.79,0.39,Business Owner,High,Emergency,Stage 2,1,Call,27,72276,8,None,Slow,Low,0–7,High,0.69
ACC0947,Chutima,0.66,26,42233,2025-06-27,Personal Loan,Bangkok,2025-05-27,Weekly,3,LINE,Phone,69,0.88,0.51,Freelancer,Low,Consumption,Stage 1,2,Escalate,25,31667,5,LINE,Slow,High,8–30,Mid,0.61
ACC0948,Somsak,0.07,3,92767,2025-07-01,Home Loan,Northeast,2025-07-09,Weekly,2,ATM,LINE,8,0.89,0.21,Business Owner,Medium,Emergency,Stage 0,2,Send SMS,37,44797,67,SMS,Responsive,Low,0–7,High,0.98
ACC0949,Nok,0.31,1,39206,2025-07-03,Credit Card,North,2025-05-16,Weekly,5,ATM,LINE,46,0.5,0.47,Salaried,High,Consumption,Stage 2,8,Call,41,64494,53,Voice,Slow,Low,0–7,High,0.92
ACC0950,Somchai,0.24,28,52830,2025-07-23,Personal Loan,Northeast,2025-07-06,Irregular,5,MobileApp,Email,37,0.81,0.74,Unemployed,Medium,Emergency,Stage 1,5,Escalate,31,68900,53,Voice,Slow,Low,8–30,High,0.87
ACC0951,Ying,0.11,17,82557,2025-07-19,Credit Card,South,2025-06-29,Irregular,2,MobileApp,Phone,9,0.59,0.1,Salaried,Medium,Emergency,Stage 1,9,LINE Bot,21,42976,49,LINE,Ignored,Medium,8–30,High,0.94
ACC0952,Nok,0.78,19,22340,2025-07-10,Home Loan,North,2025-05-31,Monthly,3,MobileApp,Phone,65,0.7,0.48,Unemployed,Medium,Consumption,Stage 1,1,Send SMS,49,71944,61,LINE,Ignored,High,8–30,High,0.59
ACC0953,Golf,0.58,19,48881,2025-06-19,Credit Card,North,2025-06-28,Irregular,2,MobileApp,LINE,26,0.85,0.14,Business Owner,High,Emergency,Stage 1,7,Send SMS,31,38432,2,Voice,Responsive,High,8–30,Mid,0.97
ACC0954,Aom,0.72,15,48949,2025-07-22,Home Loan,South,2025-06-07,Irregular,2,MobileApp,LINE,4,0.99,0.24,Unemployed,High,Consumption,Stage 0,9,Call,47,14757,12,Voice,Slow,Medium,8–30,Low,0.64
ACC0955,Golf,0.8,29,96791,2025-08-05,SME Loan,Central,2025-05-27,Weekly,3,ATM,Email,10,0.26,0.31,Salaried,Medium,Consumption,Stage 0,7,Escalate,45,52010,67,None,Responsive,Medium,8–30,High,0.51
ACC0956,Nok,0.25,19,58547,2025-07-25,Car Loan,South,2025-05-28,Monthly,2,ATM,Email,45,0.81,0.6,Business Owner,Low,Emergency,Stage 2,6,Send SMS,47,57058,33,None,Ignored,Medium,8–30,High,0.89
ACC0957,Golf,0.83,1,19649,2025-07-12,Car Loan,Bangkok,2025-05-19,Weekly,4,LINE,LINE,41,0.35,0.21,Freelancer,High,Emergency,Stage 1,3,Escalate,53,22648,60,SMS,Responsive,Medium,0–7,Mid,0.89
ACC0958,Somsak,0.27,17,32484,2025-08-08,Car Loan,North,2025-06-23,Weekly,5,LINE,Email,4,0.1,0.44,Freelancer,High,Emergency,Stage 1,5,LINE Bot,56,63750,81,SMS,Slow,High,8–30,High,0.91
ACC0959,Anan,0.64,19,93950,2025-07-17,Credit Card,Northeast,2025-07-03,Monthly,2,ATM,LINE,44,0.56,0.37,Business Owner,Low,Emergency,Stage 2,5,Call,51,71252,46,Voice,Slow,Low,8–30,High,0.82
ACC0960,Aom,0.97,7,71856,2025-07-11,Home Loan,Bangkok,2025-05-19,Weekly,0,BankBranch,SMS,54,0.1,0.97,Business Owner,High,Investment,Stage 0,10,Escalate,51,39571,44,None,Responsive,Medium,0–7,Mid,0.79
ACC0961,Anan,0.55,12,96266,2025-07-06,Car Loan,Central,2025-05-12,Weekly,4,LINE,Phone,66,0.49,0.04,Freelancer,Low,Emergency,Stage 2,8,LINE Bot,50,43041,43,SMS,Responsive,High,8–30,High,0.7
ACC0962,Somchai,0.71,15,81312,2025-06-15,Credit Card,North,2025-07-01,Weekly,0,ATM,SMS,22,0.79,0.11,Salaried,Low,Consumption,Stage 0,3,Escalate,26,28024,13,Voice,Slow,Medium,8–30,Mid,0.79
ACC0963,Pim,0.63,16,97684,2025-07-31,Home Loan,Northeast,2025-06-30,Weekly,2,ATM,Email,58,0.36,0.36,Salaried,Medium,Consumption,Stage 0,9,Escalate,35,43437,34,Voice,Slow,Medium,8–30,High,0.76
ACC0964,Anan,0.82,1,99452,2025-06-29,Credit Card,North,2025-06-20,Monthly,1,LINE,SMS,47,0.53,0.71,Salaried,Medium,Emergency,Stage 1,6,Escalate,61,40842,80,Voice,Ignored,Medium,0–7,High,0.73
ACC0965,Aom,0.87,9,55141,2025-07-28,Car Loan,Central,2025-06-11,Weekly,2,LINE,Phone,47,0.81,0.86,Freelancer,High,Emergency,Stage 0,9,Call,25,36765,50,LINE,Slow,High,8–30,Mid,0.66
ACC0966,Somchai,0.92,9,78959,2025-06-16,Credit Card,Northeast,2025-06-27,Monthly,3,BankBranch,Email,46,0.36,0.26,Business Owner,Low,Emergency,Stage 2,7,LINE Bot,43,49900,37,None,Responsive,Low,8–30,High,0.89
ACC0967,Somchai,0.79,20,28201,2025-06-18,Credit Card,South,2025-06-01,Weekly,0,BankBranch,SMS,44,0.6,0.33,Business Owner,High,Emergency,Stage 0,5,Escalate,59,37439,33,LINE,Slow,High,8–30,Mid,0.54
ACC0968,Somsak,0.28,8,12709,2025-08-04,SME Loan,North,2025-07-07,Weekly,5,MobileApp,Email,3,0.7,0.82,Business Owner,Low,Emergency,Stage 0,10,Escalate,41,61579,12,SMS,Slow,Low,8–30,High,0.85
ACC0969,Golf,0.49,24,70466,2025-07-19,Car Loan,North,2025-06-13,Monthly,3,LINE,LINE,66,0.32,0.55,Business Owner,Low,Emergency,Stage 0,8,LINE Bot,65,28252,49,LINE,Responsive,Low,8–30,Mid,0.51
ACC0970,Somsak,0.51,16,17282,2025-08-05,Home Loan,Northeast,2025-06-02,Monthly,0,BankBranch,SMS,43,0.19,0.93,Salaried,Low,Emergency,Stage 0,5,Escalate,47,10365,4,LINE,Responsive,Low,8–30,Low,0.96
ACC0971,Kittipong,0.28,24,64072,2025-07-11,Credit Card,Central,2025-07-03,Weekly,2,BankBranch,SMS,36,0.59,0.65,Salaried,High,Consumption,Stage 1,10,Escalate,56,71947,7,SMS,Responsive,Medium,8–30,High,0.87
ACC0972,Somsak,0.79,4,40605,2025-07-07,Home Loan,North,2025-06-03,Weekly,4,BankBranch,Phone,54,0.35,0.01,Business Owner,High,Investment,Stage 0,8,Call,28,46332,44,LINE,Ignored,Medium,0–7,High,1.0
ACC0973,Ploy,0.39,1,49170,2025-07-22,Personal Loan,Northeast,2025-05-15,Monthly,2,BankBranch,SMS,10,0.76,0.93,Business Owner,High,Consumption,Stage 2,6,Call,28,34766,89,SMS,Ignored,High,0–7,Mid,0.88
ACC0974,Golf,0.79,4,49872,2025-07-13,Personal Loan,Northeast,2025-05-31,Weekly,3,ATM,Email,35,0.15,0.86,Business Owner,High,Investment,Stage 1,6,Escalate,62,70028,1,SMS,Slow,Medium,0–7,High,1.0
ACC0975,Veera,0.94,10,58610,2025-08-05,SME Loan,South,2025-06-14,Monthly,3,LINE,Email,61,0.07,0.62,Unemployed,Medium,Consumption,Stage 0,7,LINE Bot,37,75263,38,Voice,Ignored,Low,8–30,High,0.83
ACC0976,Pim,0.43,22,64750,2025-07-16,SME Loan,Central,2025-06-13,Weekly,4,BankBranch,Phone,12,0.34,0.87,Business Owner,Low,Emergency,Stage 1,4,Send SMS,18,42612,86,SMS,Slow,Medium,8–30,High,0.98
ACC0977,Ying,0.64,2,79229,2025-07-15,Car Loan,Northeast,2025-06-29,Weekly,4,LINE,LINE,61,0.58,0.98,Salaried,Medium,Consumption,Stage 2,7,Send SMS,63,43986,28,LINE,Slow,Medium,0–7,High,0.69
ACC0978,Tida,0.54,26,94183,2025-06-28,Car Loan,South,2025-05-19,Monthly,0,LINE,SMS,42,0.42,0.96,Unemployed,Low,Emergency,Stage 1,10,Escalate,29,20363,79,SMS,Slow,Low,8–30,Mid,0.88
ACC0979,Pim,0.86,13,97297,2025-07-10,Home Loan,Central,2025-06-06,Irregular,2,ATM,SMS,4,0.02,0.77,Salaried,Low,Consumption,Stage 2,6,Send SMS,48,32776,62,None,Ignored,High,8–30,Mid,0.59
ACC0980,Pim,0.41,21,89487,2025-06-25,Car Loan,Bangkok,2025-07-10,Monthly,2,LINE,LINE,1,0.99,0.83,Salaried,Low,Consumption,Stage 1,4,LINE Bot,65,16825,25,None,Responsive,High,8–30,Mid,0.85
ACC0981,Veera,0.82,18,13429,2025-07-17,SME Loan,Central,2025-05-24,Monthly,5,MobileApp,Email,51,0.38,0.66,Freelancer,Low,Investment,Stage 1,2,Escalate,36,54484,84,None,Ignored,Low,8–30,High,0.96
ACC0982,Kittipong,0.92,10,77667,2025-08-06,SME Loan,North,2025-06-20,Irregular,5,LINE,SMS,64,0.47,0.69,Freelancer,High,Investment,Stage 2,8,Call,35,26149,0,LINE,Slow,Low,8–30,Mid,0.93
ACC0983,Pim,0.9,7,14214,2025-06-22,Credit Card,Bangkok,2025-05-18,Weekly,5,ATM,Email,14,0.11,0.44,Freelancer,Medium,Consumption,Stage 1,4,Send SMS,39,15304,60,LINE,Ignored,Medium,0–7,Mid,0.61
ACC0984,Malee,0.95,3,61428,2025-07-30,Credit Card,North,2025-05-30,Weekly,5,ATM,SMS,30,0.47,0.43,Business Owner,Low,Emergency,Stage 1,5,LINE Bot,56,15485,5,Voice,Slow,Medium,0–7,Mid,0.99
